id,latitude,longitude,name,type,color,url
901,52.84623449999999,-8.9817692,The Cloister Bar And Restaurant,pub,a80000,
902,52.7418993,-8.7742975,Gilly's,pub,a80000,
911,52.856579,-8.9592859,The Grove,pub,a80000,
915,52.76060289999999,-8.8850906,The Weavers Inn,pub,a80000,
917,52.6734372,-9.107864,Mitchell's Bar,pub,a80000,
923,52.9322757,-9.3458998,The Shamrock Inn,pub,a80000,
924,53.028476,-9.295848999999999,Wild Honey Inn,pub,a80000,
928,52.6773941,-9.649711199999999,The Marine Hotel,pub,a80000,
930,52.84462449999999,-8.9827546,Dan O'connell,pub,a80000,
932,52.679773,-9.646678,Bayview,pub,a80000,
950,51.903261,-8.476241,Ashburton Bar,pub,a80000,
951,51.9208118,-8.4796164,Planet Entertainment Centre,pub,a80000,
952,51.930103,-8.394867699999999,Bar Bk2 And Bucknuti,pub,a80000,
957,51.49468299999999,-9.350755,The Sibin Bar,pub,a80000,
960,52.086755,-8.1519852,The Big Tree,pub,a80000,
962,51.9018756,-8.4708513,City Limits Nightclub,pub,a80000,
967,51.739425,-8.745156999999999,The Poachers Inn,pub,a80000,
968,52.1360366,-8.2812211,The Wagon Tavern,pub,a80000,
969,51.9077742,-8.4744032,Carry Out Blackpool,pub,a80000,
972,51.899475,-8.47667,Bodega Night,pub,a80000,
973,51.8835445,-8.446952099999999,Briar Rose Bar,pub,a80000,
975,51.89759069999999,-8.472010299999999,An Bodhran,pub,a80000,
977,52.2336441,-8.670229899999999,The Welcome Inn,pub,a80000,
979,52.1376928,-8.277004699999999,T J Goodtyme,pub,a80000,
980,51.85438,-8.554499999999999,O'shea's Bar Waterfall,pub,a80000,
981,51.8977258,-8.4695839,Crane Lane Theatre,pub,a80000,
982,51.9877566,-8.4771947,The Arches Bar,pub,a80000,
985,51.6219567,-8.888795499999999,Scannells,pub,a80000,
988,51.9284278,-8.3908611,O' Donoghue's,pub,a80000,
989,51.897411,-8.471779999999999,The Rob Roy,pub,a80000,
992,51.6502549,-9.9113764,O'shea's Tavern,pub,a80000,
994,51.9117729,-8.4029528,Fitzgeralds Vienna Woods Hotel,pub,a80000,
997,51.853766,-8.295509,The Roaring Donkey Bar,pub,a80000,
999,51.6803999,-9.4548242,The Snug,pub,a80000,
1000,51.9054015,-8.9619185,Granvilles Bar And Grill,pub,a80000,
1001,51.680347,-9.453994,The Galley,pub,a80000,
1003,51.8593866,-8.8000999,The Thady Inn,pub,a80000,
1004,51.722271,-8.4024684,Finders Inn,pub,a80000,
1005,51.8499759,-8.295533299999999,Kelly's Bar,pub,a80000,
1006,51.9050934,-8.4769434,The Tower Bar,pub,a80000,
1010,52.1361219,-8.642661,O'keeffes Bar,pub,a80000,
1012,51.87924899999999,-9.5834421,Crowley's Bar,pub,a80000,
1013,51.9014474,-8.4659206,Bru Bar And Hostel,pub,a80000,
1015,51.8864174,-8.419183799999999,The Black Rock Inn,pub,a80000,
1019,51.4832698,-9.3730022,Bushe's Bar,pub,a80000,
1020,52.17307520000001,-8.9031674,O'riordans,pub,a80000,
1021,51.65151770000001,-9.9099332,'donoghues,pub,a80000,
1022,51.878305,-8.485908000000002,Smileys,pub,a80000,
1024,51.8980595,-8.4782656,The Courthouse Tavern,pub,a80000,
1025,51.9044758,-8.4890832,Top Of The Hill,pub,a80000,
1028,51.8249825,-10.17202,An Tigin,pub,a80000,
1029,52.1355116,-8.6399166,The Gallery Bar,pub,a80000,
1030,52.17967609999999,-9.1679296,The Shamrock Bar,pub,a80000,
1032,51.8965885,-8.482362499999999,The Washington Inn,pub,a80000,
1033,51.879711,-8.517112,Bishopstown Bar,pub,a80000,
1039,52.06013180000001,-9.0647121,Tarrants - The Bridge Bar,pub,a80000,
1043,51.6597267,-9.2615123,The Drimoleague Inn,pub,a80000,
1045,51.849083,-8.297495699999999,The Quays Bar And Restaurant,pub,a80000,
1047,51.6347412,-8.709681699999999,The Fastnet Inn,pub,a80000,
1051,51.8140649,-8.3923604,Cogans Bar,pub,a80000,
1055,51.913455,-8.433183000000001,The Cotton Ball,pub,a80000,
1056,51.8975439,-8.477702299999999,Preachers,pub,a80000,
1057,51.8973087,-8.4777056,Havana Browns And Reardons,pub,a80000,
1059,51.8909983,-8.474712499999999,Friars Walk Tavern,pub,a80000,
1061,51.6802374,-9.4571462,The Quays,pub,a80000,
1067,51.6803246,-9.454937,The Brick Oven,pub,a80000,
1069,51.89767399999999,-8.475458,Soho Bar,pub,a80000,
1070,51.8920317,-8.484088999999999,Galvins Carry Out,pub,a80000,
1075,52.1262027,-8.9883984,The Sandpit House,pub,a80000,
1076,51.99383539999999,-8.5796571,The Old Log Cabin,pub,a80000,
1083,52.1590425,-9.065982499999999,Murphy's Bar,pub,a80000,
1087,51.8121325,-8.392810299999999,The Stables,pub,a80000,
1088,51.8701304,-8.4664302,Frankfield House,pub,a80000,
1089,51.901699,-8.47109,Sin E,pub,a80000,
1091,51.896734,-8.476735,The Oval Bar,pub,a80000,
1092,51.909471,-8.788960099999999,Dewdrop Inn,pub,a80000,
1094,51.8532371,-8.7323798,The Hole In Wall Bar And The Forge Night Club,pub,a80000,
1097,51.8984789,-8.467540699999999,The Welcome Inn,pub,a80000,
1098,51.528295,-9.1748961,Lil Mccarthy's Bar,pub,a80000,
1099,51.7273569,-8.5890676,The Fields Bar,pub,a80000,
1100,52.1358714,-8.6419676,Murphy's,pub,a80000,
1102,52.1441838,-8.3977801,The Roundy House,pub,a80000,
1103,51.9049606,-8.9600296,The Mills Inn,pub,a80000,
1104,51.897481,-8.4789254,Chambers,pub,a80000,
1108,51.9560543,-7.850907500000001,The Nook,pub,a80000,
1109,51.9030293,-8.4781212,Eugene's Bar,pub,a80000,
1111,52.1359629,-8.642093299999999,Wm Sheehan,pub,a80000,
1112,51.9095264,-8.2608514,Jack Spratt,pub,a80000,
1118,51.7064268,-8.5239896,Grey Hound Bar,pub,a80000,
1122,51.8886263,-8.584319100000002,Healys Bar,pub,a80000,
1124,51.9148892,-8.485500499999999,Fairfield Tavern,pub,a80000,
1125,51.8020473,-8.6453657,The Crossbarry Inn,pub,a80000,
1126,51.735686,-8.950401399999999,The Olympic Tavern,pub,a80000,
1127,51.8849903,-8.4671981,The Horse Shoe Inn,pub,a80000,
1132,51.8421911,-9.1267177,The Lake Hotel,pub,a80000,
1133,51.8970172,-8.466693099999999,Charlies Bar,pub,a80000,
1135,52.1378037,-8.642053599999999,Albert Lynch,pub,a80000,
1137,51.9397623,-7.866202599999999,O'farrells Bar,pub,a80000,
1141,52.13828700000001,-8.276742,D.o' Donovan,pub,a80000,
1142,52.2666465,-8.270685,Miko's Bar,pub,a80000,
1144,51.5581525,-9.14091,Boatman's Inn,pub,a80000,
1146,51.8982219,-8.4695883,The Brewery Bar,pub,a80000,
1147,51.9001805,-8.4890151,The Avenue Bar,pub,a80000,
1148,51.9148852,-8.171381199999999,An Teach Beag,pub,a80000,
1149,51.902143,-8.4712705,The Great Escape,pub,a80000,
1150,51.5492309,-9.2689492,Fairfield Bar,pub,a80000,
1151,52.27119039999999,-8.7311037,O'briens Bar,pub,a80000,
1152,51.8905781,-8.4631577,The Southern Star,pub,a80000,
1153,52.0881662,-8.6377711,The Railway Bar,pub,a80000,
1154,51.9248611,-9.004532099999999,The Bell Inn,pub,a80000,
1155,51.7450115,-8.733089699999999,Nyhan's Bar,pub,a80000,
1157,52.2461303,-8.4260413,Ollie's Bar,pub,a80000,
1159,51.7650076,-8.6584159,Barretts Of Innishannon,pub,a80000,
1161,51.68014909999999,-9.4506598,The Brown Pub,pub,a80000,
1162,51.6798492,-9.4498123,The Loft Bar,pub,a80000,
1163,52.1860095,-8.3564809,The Local,pub,a80000,
1166,51.92322720000001,-8.4584481,Murphys Rock,pub,a80000,
1167,52.07385499999999,-8.2828784,Rathcormac Inn,pub,a80000,
1170,51.6800803,-9.452576299999999,James J. Crowley,pub,a80000,
1172,51.9835614,-8.712987199999999,Josie's,pub,a80000,
1178,51.9154516,-8.1237736,The Two Mile Inn,pub,a80000,
1179,51.8991926,-8.477773899999999,Ryan's,pub,a80000,
1191,51.9147793,-8.469842,Geaneys Bar,pub,a80000,
1193,51.8529309,-8.294880700000002,Jack Doyles Bar,pub,a80000,
1195,51.8803202,-8.6557862,Ovens Bar,pub,a80000,
1200,51.7002201,-8.499908999999999,The Bulman Bar And Toddies Restaurant,pub,a80000,
1201,51.8504947,-8.2949475,Ryans Bar,pub,a80000,
1202,51.62592979999999,-9.055631199999999,Reenascreena Ale House/o'driscolls Bar,pub,a80000,
1203,51.9527053,-7.8451574,The Quay's Bar,pub,a80000,
1210,52.136451,-8.642710000000001,Maureen's,pub,a80000,
1212,51.9893714,-8.743396599999999,Barrys Pub,pub,a80000,
1213,51.9525994,-7.8467914,J. D's Pub (doyles),pub,a80000,
1214,51.82699789999999,-8.231577099999999,The Long Point Bar,pub,a80000,
1215,51.9384181,-8.3988976,The Brook Inn,pub,a80000,
1218,51.8982492,-8.043781599999999,The Thatched Inn,pub,a80000,
1224,52.353177,-8.681358,The Four Winds,pub,a80000,
1229,51.67023510000001,-8.8570692,Henry Ford Tavern,pub,a80000,
1230,51.8972987,-8.4792503,Bobs Foxes,pub,a80000,
1231,51.9576758,-7.852534599999998,The Point Bar,pub,a80000,
1236,51.901436,-8.468540899999999,The Shelbourne Bar,pub,a80000,
1239,52.0603432,-9.061223799999999,Wallis Arms Hotel,pub,a80000,
1240,51.93315,-8.5675972,Horgans Bar,pub,a80000,
1243,51.8997839,-8.4769258,The Coal Quay,pub,a80000,
1244,51.898388,-8.468105999999999,Market Lane,pub,a80000,
1253,51.46937459999999,-9.724507,Sullivans Bar,pub,a80000,
1258,51.8979095,-8.4700199,J Daly,pub,a80000,
1260,51.49502950000001,-9.7109931,Denny O'meara,pub,a80000,
1261,51.89387079999999,-8.482881299999999,The Abbey Tavern,pub,a80000,
1262,51.6414412,-10.0441263,The Oak Bar,pub,a80000,
1263,51.6935113,-9.9575064,O'shea's Bar,pub,a80000,
1265,51.62303,-8.8899403,O'donovan's,pub,a80000,
1266,51.90420760000001,-8.954052599999999,Murray's Bar,pub,a80000,
1268,52.0889675,-8.2341423,The Abbey Bar,pub,a80000,
1271,54.1164199,-7.5838494,The Anglers Rest,pub,a80000,
1275,51.60004929999999,-9.632416,Arundel's,pub,a80000,
1277,51.7222571,-9.1118088,The Clubhouse,pub,a80000,
1279,51.7361891,-9.5608079,Dowlings Caravan And Camping Park,pub,a80000,
1282,52.1770056,-8.9068329,O'c Bar,pub,a80000,
1287,51.895432,-8.4723016,Callanan,pub,a80000,
1288,51.9064221,-8.4621812,The Local,pub,a80000,
1290,51.93142599999999,-8.8590234,Tigh Ui Laoghaire,pub,a80000,
1292,51.74929789999999,-8.7404967,Fiddlers,pub,a80000,
1293,43.8340437,11.0245138,Seano's,pub,a80000,
1294,51.6351092,-8.7103348,The Pier House,pub,a80000,
1297,51.8574456,-8.318050399999999,The Ballynoe Inn,pub,a80000,
1298,52.2403537,-8.702601399999999,The Cross Roads Bar,pub,a80000,
1299,51.5496068,-9.2696091,Cahalanes,pub,a80000,
1300,52.1771967,-8.905437899999999,Ronnie's Bar,pub,a80000,
1301,51.7050153,-8.5168716,The Spaniard Inn,pub,a80000,
1302,51.7212889,-9.1168778,First And Last,pub,a80000,
1305,51.9729817,-8.2169683,The Thatch Bar,pub,a80000,
1306,52.12274,-9.207602999999999,Sheehans Bar,pub,a80000,
1308,51.6332664,-8.6997118,Courtmacsherry Hotel,pub,a80000,
1312,51.8076189,-9.089848400000001,Cilleanna Bar,pub,a80000,
1315,51.738653,-9.415243,The Bridge House,pub,a80000,
1316,51.8503357,-8.294285799999999,The High Chapperal Bar,pub,a80000,
1318,51.92055939999999,-8.177626799999999,The Railway Inn,pub,a80000,
1319,52.0605118,-9.0640491,Corkery's Bar,pub,a80000,
1320,51.87370989999999,-8.4203163,The Spa Bar,pub,a80000,
1321,52.2161886,-9.000155699999999,Cottrels Bar,pub,a80000,
1322,51.9065351,-8.9803187,The Bridge Inn,pub,a80000,
1324,51.8925955,-8.6235343,The Inniscarra Bar,pub,a80000,
1325,51.5626547,-9.460326,O'briens Bar,pub,a80000,
1326,52.2167349,-8.5850026,Thomos Bar,pub,a80000,
1329,51.817905,-8.3914957,The Harbour Bar,pub,a80000,
1335,51.862433,-8.1200751,Hartys Bar,pub,a80000,
1339,51.8595974,-8.7997856,Castlemore Arms,pub,a80000,
1340,52.2333927,-8.6699275,Burkes Bar,pub,a80000,
1343,51.9145147,-8.470105,Breda's Bar,pub,a80000,
1344,51.6007111,-8.9589866,The Pike Bar,pub,a80000,
1345,51.7500277,-9.5522224,Cottage Bar And Restaurant,pub,a80000,
1347,51.7056866,-8.5244115,Kierans Folk House And Bacchus Brasserie,pub,a80000,
1349,51.7334665,-8.7586368,The Ash Tree,pub,a80000,
1350,51.55787669999999,-9.1418936,Dinty's,pub,a80000,
1355,52.2717538,-9.6805379,Relihans Bar,pub,a80000,
1358,51.9048039,-8.9588478,The Laine Bar,pub,a80000,
1363,51.92518829999999,-8.6085122,The Huntsman Bar,pub,a80000,
1364,51.900215,-8.471375,Larry Thompkins Bar,pub,a80000,
1366,51.826865,-8.00178,The Inn By The Harbour,pub,a80000,
1369,51.9135596,-8.172433,Wallis Town Hall,pub,a80000,
1370,51.6203379,-8.905510399999999,The Winning Post,pub,a80000,
1371,51.8979441,-8.4727557,Waxy's,pub,a80000,
1372,51.9553683,-7.8483598,The Anchor Bar,pub,a80000,
1374,52.1052532,-8.6902163,Hickeys Bar,pub,a80000,
1375,51.9049128,-8.9588973,Supervalu,pub,a80000,
1377,51.5270378,-9.5477847,The Bunratty Inn,pub,a80000,
1380,51.9040172,-8.4964214,Baker Street Bar,pub,a80000,
1381,52.31895919999999,-8.671399,Corbett Court,pub,a80000,
1382,52.203675,-8.268609999999999,Corbett Court,pub,a80000,
1383,51.9108518,-8.4744031,The Bridge Inn,pub,a80000,
1388,51.8758527,-8.5257384,Waterfall Road,pub,a80000,
1391,51.8982006,-8.4705684,The Long Valley (bar),pub,a80000,
1392,51.8860737,-8.6075936,Lawlors At The White Horse,pub,a80000,
1394,51.82671759999999,-8.2312462,The Schooner Bar,pub,a80000,
1398,52.3548613,-8.6835045,O'connell's Bar Charleville,pub,a80000,
1400,52.132177,-8.685995,Cork Racecourse,pub,a80000,
1401,51.8740923,-8.495836599999999,The Ardmanning House,pub,a80000,
1402,51.745213,-8.7337329,The Munster Arms Hotel,pub,a80000,
1403,51.8772296,-8.4361553,Barry's Bar And Restaurant,pub,a80000,
1404,51.8169651,-8.4919879,Five Mile Inn,pub,a80000,
1405,51.84975439999999,-8.3315326,The Ensign Bar,pub,a80000,
1410,52.1352377,-8.6407024,The Olde Fiddle Pub,pub,a80000,
1411,51.73675189999999,-8.9392286,The Village Inn,pub,a80000,
1412,51.8901934,-9.0740231,An Crios,pub,a80000,
1416,52.1305809,-8.8950005,Nadd Pub,pub,a80000,
1417,51.9245513,-8.606472499999999,Aunties,pub,a80000,
1418,52.2665496,-8.2712548,The Rebel Bar,pub,a80000,
1419,51.67975,-9.4499611,The Cosy Cabin Bar,pub,a80000,
1421,51.8924221,-8.4830036,The Sportsmans Arms,pub,a80000,
1423,51.9046653,-8.457984,Henchy's,pub,a80000,
1426,52.08942829999999,-7.616926399999999,The Moorings,pub,a80000,
1427,51.62194960000001,-8.8891305,O'briens Bar,pub,a80000,
1432,51.9159997,-8.1741961,The Maple Leaf,pub,a80000,
1438,51.897431,-8.480425,Costigans Bar,pub,a80000,
1440,51.9560683,-7.850540100000001,The Red Store,pub,a80000,
1441,51.69648489999999,-8.5149451,"The Dock Bar, Castlepark",pub,a80000,
1444,51.8952521,-8.465686,The Hub,pub,a80000,
1445,51.89517250000001,-8.4654094,Market Tavern,pub,a80000,
1446,51.8927705,-8.4685405,Brass Monkey,pub,a80000,
1447,52.1380743,-8.6561047,Roundabout Inn,pub,a80000,
1452,51.5626547,-9.460326,Levis's Bar,pub,a80000,
1457,51.89069809999999,-8.488110599999999,Annie Mac's,pub,a80000,
1459,51.89778039999999,-8.4699952,Counihans,pub,a80000,
1461,51.8875884,-8.433251,The Silver Key And Il Primo,pub,a80000,
1463,51.526853,-9.5453116,Hacketts Bar,pub,a80000,
1464,51.6735577,-8.6917337,Cashmans Bar,pub,a80000,
1468,51.8630423,-8.1208937,The Tower Bar,pub,a80000,
1475,51.90487,-8.958396,Castle Hotel,pub,a80000,
1476,51.811925,-8.5309683,Kirbys Korner,pub,a80000,
1477,51.8772296,-8.4361553,Barry's Bar,pub,a80000,
1480,52.0600154,-9.0606308,Pomeroy's Clara Inn,pub,a80000,
1483,52.2146001,-9.0001239,Dan Hourigans,pub,a80000,
1487,51.7476248,-8.8300983,The Welcome Inn,pub,a80000,
1488,51.7123364,-8.6276843,O'driscoll's,pub,a80000,
1492,51.8982677,-8.166679499999999,Brooklands Bar,pub,a80000,
1494,51.9127574,-8.570591,The Rest Bar,pub,a80000,
1496,52.1492053,-8.6359435,The Arches,pub,a80000,
1497,51.60879389999999,-8.5348256,Old Head Golf Links,pub,a80000,
1498,51.5541625,-9.787248900000002,Ciaran Danny Mikes,pub,a80000,
1499,51.680043,-9.4523857,Bernard Harrington,pub,a80000,
1500,51.438748,-9.5048968,Cotters Of Cape Clear,pub,a80000,
1504,51.64378019999999,-8.7650858,Pad Joes,pub,a80000,
1511,51.91114,-8.336329899999999,The Rising Tide,pub,a80000,
1514,51.8955577,-8.4728777,Sober Lane,pub,a80000,
1520,51.987261,-8.4789493,Carrig House,pub,a80000,
1527,51.9048039,-8.9588478,O'riada's Nightclub,pub,a80000,
1528,52.1367773,-8.643485199999999,O' Donnell's,pub,a80000,
1531,51.90199680000001,-8.4741388,Pat Buckley's Bar,pub,a80000,
1539,51.8901175,-8.5383789,The Model Farm,pub,a80000,
1542,51.6797547,-9.449146800000001,The Bantry Inn,pub,a80000,
1544,51.6787129,-9.4514392,Bantry Boston Bar,pub,a80000,
1547,51.8809621,-8.5103233,The Wilton Bar And Restaurant,pub,a80000,
1552,52.0994644,-8.6894399,The Russell Inn,pub,a80000,
1553,51.9039835,-8.865187299999999,The Carrig Inn,pub,a80000,
1554,52.1372719,-8.281225599999999,The Farriers,pub,a80000,
1555,51.9318788,-8.0567545,The Imokilly Tavern,pub,a80000,
1556,52.13897619999999,-8.6539164,Conway's Bar,pub,a80000,
1557,51.4830231,-9.373036599999999,The Waterfront Bar,pub,a80000,
1558,51.7208717,-9.1132517,O'murchu's Bar,pub,a80000,
1559,52.1442364,-8.398137799999999,H M Grindel,pub,a80000,
1561,52.08872640000001,-8.2332431,Pedlars Rock Bar,pub,a80000,
1562,51.7959833,-8.1955849,The Guileen Arms,pub,a80000,
1564,51.70548549999999,-9.0304988,The Castle Bar,pub,a80000,
1565,51.6797824,-9.4512818,Lucey's Bar,pub,a80000,
1566,51.8029494,-8.297364,Anchor Inn,pub,a80000,
1567,51.5484181,-9.2677941,Horse And Hound,pub,a80000,
1569,51.6433264,-8.7660594,Charlie Madden's Bar,pub,a80000,
1570,51.7372513,-8.931980099999999,The Four Winds,pub,a80000,
1572,51.468805,-9.7250535,The Crookhaven Inn,pub,a80000,
1573,52.1373944,-8.6459092,"Maigneir, Main Street",pub,a80000,
1574,51.8129033,-8.3921271,The Gaelic Bar,pub,a80000,
1576,51.9089459,-8.474878499999999,Hally's Bar,pub,a80000,
1577,51.5508418,-9.2707819,West Cork Hotel,pub,a80000,
1578,51.9514503,-8.430667699999999,The Boothouse Bar,pub,a80000,
1580,52.3549076,-8.6831774,J. R. O'connors Public House,pub,a80000,
1584,51.8504101,-9.2475355,Shortens Bar,pub,a80000,
1585,51.79537269999999,-8.9929556,An Caipin,pub,a80000,
1586,52.2890359,-9.144280799999999,Murphys Bar,pub,a80000,
1587,52.1437703,-8.2767229,Creans Bar,pub,a80000,
1588,51.6224796,-8.8862925,Fiddler's Green,pub,a80000,
1589,51.9014628,-8.4798594,North Gate Tavern,pub,a80000,
1593,51.8981459,-8.469655999999999,Scotts Of Caroline Street,pub,a80000,
1595,51.9069258,-8.4611374,The Belle Vue Bar,pub,a80000,
1597,51.9177097,-8.3981691,O'connells Of Glanmire,pub,a80000,
1598,51.869205,-8.3339082,The Criterion,pub,a80000,
1602,51.66646650000001,-8.5960343,Hurley's Bar,pub,a80000,
1603,51.9293951,-8.196744899999999,Water Rock Golf Course,pub,a80000,
1605,51.8536843,-8.7324595,The Sportsmans Bar,pub,a80000,
1610,51.9373929,-8.4514274,The Stirrup Bar,pub,a80000,
1611,51.9,-8.4333333,The Temple Inn,pub,a80000,
1613,51.6220229,-8.8877208,The Courtyard Bar,pub,a80000,
1615,52.2167349,-8.5850026,The Glenanaar Bar,pub,a80000,
1618,52.0179664,-8.589364999999999,Old Halfway House,pub,a80000,
1620,51.7898935,-8.7094458,The Brinny Inn,pub,a80000,
1621,51.8973805,-8.4812286,Fine Wines,pub,a80000,
1622,51.8879118,-8.5894055,Mary O'connells Bar,pub,a80000,
1623,52.5189209,-8.717359499999999,Hickeys Bar And Lounge,pub,a80000,
1625,51.80409179999999,-8.5705489,The Ramble Inn,pub,a80000,
1627,51.9884699,-8.764363099999999,Brannigan's Bar,pub,a80000,
1628,51.8931087,-8.4789588,Bradleys Pub,pub,a80000,
1629,52.136349,-8.5946536,Fitzgerald's Bar,pub,a80000,
1630,52.246235,-8.426995999999999,Sheahans Corner House,pub,a80000,
1631,51.9482116,-8.6587854,An Sibin,pub,a80000,
1633,51.46937459999999,-9.724507,O'sullivan's Bar,pub,a80000,
1634,51.468805,-9.7250535,The Welcome Inn,pub,a80000,
1635,51.6535139,-9.9063739,Sea View Bar,pub,a80000,
1636,51.898245,-8.477181,Captain Americas Cork,pub,a80000,
1639,51.8936331,-8.470936199999999,Fionnbarra's,pub,a80000,
1640,52.0604238,-9.0642072,The Bush Bar,pub,a80000,
1641,51.8902406,-8.5005732,Brookfield Hotel,pub,a80000,
1648,51.7450829,-8.7322051,Kilmichael Bar,pub,a80000,
1652,52.1321454,-8.6410599,Bridge House Bar,pub,a80000,
1654,51.888545,-8.4683738,The Mountain Bar,pub,a80000,
1658,52.1866296,-8.3567368,The Harbour Bar,pub,a80000,
1659,51.9077122,-8.3642126,The Island Gate,pub,a80000,
1660,51.8697107,-8.3342932,J. Barry's Bar,pub,a80000,
1661,51.890345,-8.700614,Lee Valley Golf And Country Club,pub,a80000,
1663,52.114019,-8.661869,The Wild Goose,pub,a80000,
1664,52.1753383,-8.903847599999999,The Alley Bar,pub,a80000,
1666,52.267688,-8.2696312,The Olde Rustic Bridge,pub,a80000,
1667,51.8969774,-8.4667643,Phoenix Bar,pub,a80000,
1669,51.8963026,-8.4750415,Deep South,pub,a80000,
1675,52.14690299999999,-8.5158499,The Haven Bar,pub,a80000,
1676,51.9045573,-8.959776699999999,J. C. Murphy,pub,a80000,
1677,51.9407268,-7.8532843,Tides Bar And Restaurant,pub,a80000,
1678,51.925273,-7.873433999999999,The Quality Hotel And Leisure Centre,pub,a80000,
1680,51.8876601,-8.4670899,The Beer Garden,pub,a80000,
1681,52.0927685,-8.108927399999999,The Winners Enclosure,pub,a80000,
1687,51.8826602,-8.6785883,Dan Sheahan's Bar And Restaurant,pub,a80000,
1690,51.9170239,-8.446448499999999,Fox And Hounds,pub,a80000,
1692,51.8669662,-8.4801404,The Bull Mccabes Pub,pub,a80000,
1693,51.8953575,-8.4341741,The Venue Bar,pub,a80000,
1700,52.3544984,-8.6829275,Gearys Bar,pub,a80000,
1701,51.9138357,-8.4323078,The Cow Bar,pub,a80000,
1702,51.7067261,-8.522981699999999,Hamlets Of Kinsale,pub,a80000,
1703,51.8982094,-8.467475,The Poor Relation,pub,a80000,
1704,51.8396925,-8.3502498,Murphs,pub,a80000,
1705,51.8733225,-8.720434299999999,The Farran Well,pub,a80000,
1708,51.9015735,-8.4699662,Gallaghers Bar,pub,a80000,
1709,51.940481,-7.845735100000001,Clancys Bar,pub,a80000,
1713,52.13897619999999,-8.6539164,The Junction Bar,pub,a80000,
1715,51.8976331,-8.469897399999999,Canty's Bar,pub,a80000,
1717,51.596388,-9.092440999999999,The Beehive Bar,pub,a80000,
1719,51.6797184,-9.451844699999999,The Anchor Bar,pub,a80000,
1722,52.0471102,-8.7289488,Molly's Bar,pub,a80000,
1725,51.86935,-8.4951559,City Bounds,pub,a80000,
1726,51.821707,-8.855573,The Diamond Bar,pub,a80000,
1727,51.5502076,-9.265313599999999,Kearneys Well,pub,a80000,
1728,52.13897619999999,-8.6539164,Egans Bar Teach Mhic Aogain,pub,a80000,
1729,51.8928473,-8.4036291,Red Cove Inn,pub,a80000,
1730,52.2294424,-8.670599500000002,Maureen's Bar,pub,a80000,
1732,51.60004929999999,-9.632416,The Ahakista Bar,pub,a80000,
1733,51.6222718,-8.8912247,Hodnett,pub,a80000,
1734,51.91001,-8.96256,Mary Ann's Bar,pub,a80000,
1735,52.1437703,-8.2767229,The Long Bar,pub,a80000,
1737,51.6448659,-8.9004388,Phairs,pub,a80000,
1738,52.07625,-9.15203,O'regans Bar,pub,a80000,
1739,51.5500019,-9.2709142,The Corner Bar,pub,a80000,
1740,51.8117598,-8.5302676,Sportsmans Rest,pub,a80000,
1741,52.1216599,-9.2084642,The Central Bar,pub,a80000,
1743,51.90487,-8.958396,T/a The Castle Inn,pub,a80000,
1744,51.9118724,-8.331262400000002,The Great O'neill,pub,a80000,
1747,51.7824692,-8.2983017,The Pine Lodge,pub,a80000,
1748,51.7808059,-8.2936447,Bunnyconnellan Hotel,pub,a80000,
1749,51.804255,-8.298250000000001,The Oar Bar,pub,a80000,
1753,51.6721344,-10.0008146,The Urhan Inn,pub,a80000,
1756,51.8663266,-8.3316939,Ferry Arms,pub,a80000,
1757,51.9130182,-8.171496399999999,J. J. Coppinger's,pub,a80000,
1760,51.9078206,-8.4755005,The Gerald Griffin,pub,a80000,
1761,51.680347,-9.453994,Bantry Bay Hotel,pub,a80000,
1762,51.736324,-8.483666,The Huntsman Bar,pub,a80000,
1765,51.6128323,-8.849607299999999,Kitty Mac's,pub,a80000,
1767,51.8041636,-8.2978186,Admiral Drake Bar,pub,a80000,
1772,52.185036,-8.656597999999999,Springfort Hall Hotel,pub,a80000,
1775,51.6743237,-8.931671,The Lyre Bar,pub,a80000,
1776,51.9119986,-8.304397699999999,The Elm Tree,pub,a80000,
1777,51.89684260000001,-8.475976,The Bowery  Bar,pub,a80000,
1778,52.2315258,-8.6700958,Mccarthy's Bar,pub,a80000,
1780,51.90936240000001,-8.2607036,The Gaelic Bar,pub,a80000,
1782,51.8926277,-8.4813385,The Gallows,pub,a80000,
1785,51.9555221,-7.8501036,The Old Imperial Hotel,pub,a80000,
1786,51.93104719999999,-8.519701699999999,Celtic Twilight,pub,a80000,
1790,51.7064773,-8.5235042,Kitty O'sé's,pub,a80000,
1792,51.92177,-8.48714,The Commons Inn Hotel,pub,a80000,
1795,53.270204,-9.0581119,Roisin Dubh,pub,a80000,
1796,51.687315,-9.666824,Wild Atlantic Bar,pub,a80000,
1797,51.909768,-8.450445,The Three Horseshoes,pub,a80000,
1800,51.904643,-8.452009,The Montenotte Hotel,pub,a80000,
1802,51.748062,-8.739393999999999,The Brogan Inn,pub,a80000,
1803,51.8882321,-8.593124099999999,Trade House Central,pub,a80000,
1805,52.1376362,-8.2750989,Kerins Bar,pub,a80000,
1813,51.6229317,-8.888982799999999,De Barra,pub,a80000,
1814,51.6111477,-8.8517163,Deasys,pub,a80000,
1815,51.896606,-8.4767777,Ziggy's,pub,a80000,
1816,51.7467201,-8.736564699999999,Litte Norah's,pub,a80000,
1817,52.1297226,-8.8941441,The White Country Inn,pub,a80000,
